TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate
TX000842,AC00362,164.62,2023-05-08 19:23:00,Credit,Chicago,D000377,57.232.212.116,M018,Online,18,Student,55,1,2583.07,2024-11-04 08:07:18
TX000843,AC00444,435.74,2023-12-27 22:18:00,Debit,Phoenix,D000644,16.94.155.46,M001,ATM,28,Engineer,168,1,6644.33,2024-11-04 08:07:45
TX000844,AC00106,121.66,2023-10-12 16:19:00,Debit,Los Angeles,D000608,199.103.32.145,M003,Online,41,Unemployed,222,1,885.51,2024-11-04 08:06:50
TX000845,AC00241,6186.06,2023-01-16 20:42:00,Transfer,San Francisco,D000472,38.164.132.63,M011,Online,46,Engineer,37,1,16014.05,2024-11-04 08:11:39
TX000846,AC00092,214.64,2023-05-10 07:08:00,Debit,Miami,D000518,173.232.121.213,M035,Online,47,Doctor,76,3,20477.4,2024-11-04 08:09:45
TX000847,AC00173,307.47,2023-09-21 18:52:00,Transfer,Los Angeles,D000266,46.150.175.171,M017,ATM,35,Engineer,93,1,12171.81,2024-11-04 08:07:34
TX000848,AC00363,234.37,2023-03-20 09:53:00,Transfer,Los Angeles,D000228,205.45.234.42,M009,Branch,26,Unemployed,63,1,1070.74,2024-11-04 08:11:45
TX000849,AC00185,172.83,2023-09-08 12:27:00,Transfer,Miami,D000150,39.129.125.110,M037,Online,38,Doctor,111,1,17729.22,2024-11-04 08:11:32
TX000850,AC00370,177.99,2023-12-01 15:15:00,Debit,San Francisco,D000442,173.232.121.213,M097,Online,29,Student,91,2,368.73,2024-11-04 08:07:50
TX000851,AC00124,890.56,2023-02-08 20:10:00,Transfer,Chicago,D000079,74.58.165.67,M027,Branch,23,Engineer,175,1,6346.21,2024-11-04 08:07:14
TX000852,AC00412,58.94,2023-03-13 20:33:00,Debit,Los Angeles,D000227,134.140.85.231,M055,Online,25,Student,277,1,1497.91,2024-11-04 08:11:35
TX000853,AC00068,183.59,2023-06-22 06:24:00,Payment,Dallas,D000551,14.200.197.126,M083,ATM,40,Engineer,100,1,11056.74,2024-11-04 08:07:29
TX000854,AC00321,356.47,2023-04-04 11:39:00,Transfer,Las Vegas,D000263,86.220.59.252,M086,Online,18,Freelancer,55,1,13739.51,2024-11-04 08:12:18
TX000855,AC00302,617.08,2023-05-24 18:54:00,Debit,Chicago,D000314,9.230.41.239,M045,ATM,32,Engineer,143,1,7969.46,2024-11-04 08:12:22
TX000856,AC00217,850.15,2023-06-02 16:56:00,Debit,Houston,D000674,167.95.191.52,M089,Online,45,Engineer,91,1,13506.9,2024-11-04 08:09:58
TX000857,AC00298,6.81,2023-11-24 02:20:00,Debit,Los Angeles,D000265,142.160.124.244,M091,Branch,35,Engineer,31,1,18268.09,2024-11-04 08:07:19
TX000858,AC00327,102.75,2023-02-27 12:04:00,Transfer,Miami,D000295,96.162.11.85,M072,ATM,46,Doctor,131,4,28471.57,2024-11-04 08:07:53
TX000859,AC00054,92.41,2023-11-14 18:10:00,Debit,Chicago,D000156,6.204.110.7,M018,ATM,31,Doctor,14,1,7241.16,2024-11-04 08:09:00
TX000860,AC00403,5675.32,2023-11-06 17:42:00,Credit,Seattle,D000129,219.98.242.240,M049,ATM,29,Engineer,82,1,6595.8,2024-11-04 08:08:33
TX000861,AC00397,244.81,2023-01-20 11:08:00,Debit,Houston,D000334,37.213.85.222,M037,ATM,58,Retired,297,1,7351.43,2024-11-04 08:07:54
TX000862,AC00383,244.46,2023-11-15 17:10:00,Transfer,Houston,D000046,184.4.253.143,M088,Online,44,Doctor,116,1,21088.27,2024-11-04 08:08:34
TX000863,AC00450,536.1,2023-10-09 14:36:00,Transfer,Miami,D000371,175.210.47.87,M012,Branch,47,Doctor,126,1,22972.9,2024-11-04 08:10:58
TX000864,AC00086,194.33,2023-02-14 20:40:00,Transfer,Dallas,D000494,213.207.62.176,M074,Branch,38,Doctor,144,1,18402.74,2024-11-04 08:08:03
TX000865,AC00156,735.59,2023-05-15 14:00:00,Transfer,San Francisco,D000218,186.135.2.148,M040,Online,38,Doctor,162,1,1944.85,2024-11-04 08:08:53
TX000866,AC00418,507.09,2023-06-29 11:25:00,Debit,Houston,D000209,160.212.125.105,M087,Branch,36,Doctor,105,1,21324.32,2024-11-04 08:11:23
TX000867,AC00263,762.66,2023-09-18 19:09:00,Debit,Las Vegas,D000276,79.227.202.117,M070,ATM,31,Engineer,117,1,12785.87,2024-11-04 08:07:42
TX000868,AC00009,767.17,2023-03-03 04:58:00,Transfer,Miami,D000356,3.200.166.167,M054,ATM,32,Engineer,252,1,12694.92,2024-11-04 08:09:45
TX000869,AC00436,306.69,2023-09-18 20:39:00,Debit,Houston,D000069,135.73.131.111,M042,Online,78,Retired,158,1,10982.05,2024-11-04 08:12:20
TX000870,AC00399,76.18,2023-06-13 16:18:00,Credit,Los Angeles,D000138,170.99.15.217,M084,Online,31,Freelancer,40,3,9252.72,2024-11-04 08:12:03
TX000871,AC00182,604.22,2023-08-31 21:15:00,Debit,Houston,D000098,80.90.35.146,M077,Online,28,Doctor,39,1,12154.76,2024-11-04 08:11:02
TX000872,AC00482,368.55,2024-01-01 09:44:00,Debit,Los Angeles,D000055,8.244.162.185,M015,Online,39,Engineer,269,1,1277.38,2024-11-04 08:11:43
TX000873,AC00475,92.51,2023-06-05 16:55:00,Debit,Dallas,D000105,189.248.139.91,M056,Online,22,Student,110,1,1461.81,2024-11-04 08:07:10
TX000874,AC00253,1056.1,2023-07-03 18:36:00,Payment,Chicago,D000413,179.132.235.182,M028,Online,46,Doctor,90,2,4053.79,2024-11-04 08:11:14
TX000875,AC00376,199.6,2023-03-29 16:49:00,Debit,Seattle,D000667,79.47.176.19,M085,Online,29,Engineer,188,1,16163.08,2024-11-04 08:11:31
TX000876,AC00058,706.78,2023-08-01 08:40:00,Credit,Houston,D000429,32.169.88.41,M024,Branch,45,Engineer,139,1,22494.74,2024-11-04 08:06:32
TX000877,AC00304,66.24,2023-01-02 09:03:00,Debit,Miami,D000685,150.231.20.169,M069,Online,26,Student,159,1,1751.38,2024-11-04 08:07:22
TX000878,AC00035,129.94,2023-10-26 14:13:00,Transfer,Houston,D000671,136.172.149.77,M030,Online,21,Student,165,1,2049.32,2024-11-04 08:11:18
TX000879,AC00366,775.06,2023-08-31 12:29:00,Debit,New York,D000353,48.89.167.189,M046,Online,38,Engineer,262,1,12690.18,2024-11-04 08:06:36
TX000880,AC00362,70.6,2023-08-07 17:06:00,Payment,Chicago,D000652,148.234.210.167,M061,Online,37,Engineer,14,3,18798.1,2024-11-04 08:07:52
TX000881,AC00094,58.83,2023-08-08 11:11:00,Payment,New York,D000052,47.167.178.158,M023,ATM,36,Engineer,105,1,5727.19,2024-11-04 08:11:50
TX000882,AC00225,227.75,2023-09-06 19:23:00,Debit,Miami,D000532,10.223.224.50,M021,ATM,19,Student,28,1,2770.2,2024-11-04 08:10:00
TX000883,AC00474,487.58,2023-03-13 12:38:00,Payment,Chicago,D000418,14.200.197.126,M069,ATM,35,Engineer,87,1,8406.18,2024-11-04 08:09:17
TX000884,AC00448,608.81,2023-05-10 03:42:00,Payment,Phoenix,D000450,162.207.77.170,M041,Online,25,Engineer,74,1,12356.22,2024-11-04 08:09:31
TX000885,AC00439,288.7,2023-08-22 01:21:00,Transfer,Los Angeles,D000389,146.53.16.47,M085,ATM,64,Retired,227,1,10918.11,2024-11-04 08:12:11
TX000886,AC00133,330.28,2023-02-13 15:46:00,Transfer,New York,D000315,13.188.62.74,M092,Online,37,Engineer,128,1,7731.6,2024-11-04 08:09:16
TX000887,AC00480,2447.28,2023-02-06 13:29:00,Debit,Chicago,D000074,57.141.198.111,M001,Online,23,Student,164,1,612.42,2024-11-04 08:10:55
TX000888,AC00265,623.79,2023-02-27 13:59:00,Credit,Dallas,D000304,66.255.7.16,M096,Online,50,Engineer,150,1,12190.49,2024-11-04 08:06:42
TX000889,AC00176,206.96,2023-08-21 18:38:00,Debit,Las Vegas,D000369,96.115.67.230,M039,Online,41,Engineer,196,1,17016.87,2024-11-04 08:11:34
TX000890,AC00278,214.41,2023-10-04 11:19:00,Debit,Chicago,D000496,77.92.193.22,M051,Online,39,Engineer,172,1,7584.68,2024-11-04 08:08:39
TX000891,AC00216,210.07,2023-10-23 23:25:00,Payment,Houston,D000090,184.185.209.72,M065,Online,23,Student,238,1,242.33,2024-11-04 08:09:58
TX000892,AC00431,452.22,2023-01-09 21:48:00,Debit,New York,D000527,134.222.122.238,M028,Branch,64,Retired,37,1,7297.58,2024-11-04 08:09:24
TX000893,AC00063,371.86,2023-05-19 01:04:00,Transfer,Seattle,D000689,124.180.225.109,M010,Online,68,Retired,83,1,9262.59,2024-11-04 08:06:38
TX000894,AC00090,127.91,2023-11-09 20:39:00,Transfer,Las Vegas,D000268,52.1.78.30,M055,Online,37,Doctor,164,1,20953.62,2024-11-04 08:10:47
TX000895,AC00133,49.65,2023-11-20 16:41:00,Payment,Los Angeles,D000560,207.157.126.125,M059,Online,29,Student,95,1,1650.81,2024-11-04 08:08:19
TX000896,AC00357,292.83,2023-11-13 13:05:00,Payment,Miami,D000434,190.92.63.219,M100,ATM,23,Engineer,34,1,17237.6,2024-11-04 08:11:15
TX000897,AC00404,438.97,2023-04-03 14:52:00,Debit,New York,D000110,221.169.49.152,M043,Online,44,Engineer,115,1,2383.53,2024-11-04 08:08:14
TX000898,AC00390,178.52,2023-11-06 19:33:00,Debit,Seattle,D000317,204.120.80.105,M023,Branch,24,Freelancer,146,1,9010.88,2024-11-04 08:11:01
TX000899,AC00083,337.25,2023-10-23 22:57:00,Credit,New York,D000319,91.204.200.167,M078,Branch,41,Engineer,62,1,9156.17,2024-11-04 08:06:40
TX000900,AC00161,72.42,2023-06-29 14:59:00,Debit,Las Vegas,D000044,167.67.137.223,M091,Online,44,Engineer,157,2,11015.34,2024-11-04 08:10:59
TX000901,AC00425,124.69,2023-03-13 08:04:00,Debit,Los Angeles,D000682,133.223.159.151,M068,Online,28,Engineer,280,2,7365.21,2024-11-04 08:07:27
TX000902,AC00363,265.77,2023-11-06 15:09:00,Debit,Las Vegas,D000251,107.247.202.71,M044,Online,32,Engineer,105,1,9225.93,2024-11-04 08:12:01
TX000903,AC00385,689.3,2023-10-12 06:27:00,Transfer,Phoenix,D000245,106.244.1.47,M014,ATM,23,Engineer,31,1,18980.72,2024-11-04 08:09:00
TX000904,AC00045,43.71,2023-07-21 15:02:00,Credit,Las Vegas,D000697,87.234.36.48,M072,Online,19,Student,44,1,1859.61,2024-11-04 08:10:20
TX000905,AC00480,2943.79,2023-05-17 18:12:00,Debit,Miami,D000135,54.252.249.33,M065,Online,48,Doctor,279,1,24137.61,2024-11-04 08:07:39
TX000906,AC00369,204.13,2023-02-22 10:47:00,Transfer,Dallas,D000317,89.237.88.251,M036,Online,26,Freelancer,252,4,10654.32,2024-11-04 08:07:13
TX000907,AC00109,284.72,2023-02-27 06:46:00,Debit,New York,D000660,218.83.2.94,M056,ATM,69,Retired,69,1,9978.09,2024-11-04 08:10:28
TX000908,AC00264,796.86,2023-10-04 16:01:00,Debit,Chicago,D000464,141.241.241.128,M067,Online,22,Engineer,100,2,18199.66,2024-11-04 08:11:57
TX000909,AC00076,776.31,2023-01-30 10:34:00,Transfer,Los Angeles,D000069,40.244.94.218,M080,Online,30,Engineer,92,1,15600.17,2024-11-04 08:09:38
TX000910,AC00438,594.41,2023-11-16 09:51:00,Transfer,Seattle,D000035,184.146.10.88,M081,ATM,40,Doctor,162,1,13076.8,2024-11-04 08:11:48
TX000911,AC00453,193.67,2023-02-13 16:49:00,Transfer,Chicago,D000373,6.44.165.160,M056,ATM,18,Student,142,1,2076.26,2024-11-04 08:06:27
TX000912,AC00222,175.23,2023-09-29 22:51:00,Debit,Phoenix,D000163,137.33.78.168,M080,Branch,39,Engineer,138,1,17206.06,2024-11-04 08:08:45
TX000913,AC00179,202.97,2023-08-14 17:51:00,Transfer,Las Vegas,D000203,198.73.211.114,M087,Online,30,Student,100,1,891.12,2024-11-04 08:09:27
TX000914,AC00386,466.61,2023-05-22 13:46:00,Transfer,Los Angeles,D000487,137.33.78.168,M030,ATM,48,Doctor,46,1,24670.73,2024-11-04 08:10:50
TX000915,AC00171,954.1,2023-11-10 14:53:00,Credit,Los Angeles,D000527,93.146.251.20,M033,ATM,25,Doctor,63,1,24751.05,2024-11-04 08:06:37
TX000916,AC00336,951.61,2023-09-25 07:27:00,Transfer,Los Angeles,D000445,6.44.165.160,M053,Online,31,Doctor,265,1,17860.37,2024-11-04 08:07:32
TX000917,AC00272,73.89,2023-05-23 18:36:00,Payment,Chicago,D000480,219.193.239.152,M065,ATM,32,Engineer,107,4,8898.15,2024-11-04 08:07:28
TX000918,AC00402,917.51,2023-07-06 14:22:00,Credit,Los Angeles,D000648,186.54.68.246,M099,Online,35,Freelancer,113,1,8921.52,2024-11-04 08:10:34
TX000919,AC00136,523.32,2023-11-10 22:42:00,Credit,New York,D000437,88.55.149.101,M004,Branch,72,Retired,47,1,6297.46,2024-11-04 08:08:40
TX000920,AC00280,7924.86,2023-08-10 22:22:00,Payment,Dallas,D000033,169.67.220.37,M068,Online,30,Engineer,118,1,5885.8,2024-11-04 08:11:42
TX000921,AC00352,325.65,2023-02-23 10:34:00,Transfer,Seattle,D000103,188.124.181.12,M094,ATM,71,Retired,66,4,14386.18,2024-11-04 08:11:29
TX000922,AC00495,221.4,2023-05-09 23:40:00,Credit,Chicago,D000042,189.20.224.220,M011,Online,34,Doctor,135,1,22770.71,2024-11-04 08:10:02
TX000923,AC00061,591.57,2023-11-20 22:38:00,Transfer,Chicago,D000484,159.37.30.154,M058,Branch,34,Freelancer,180,1,9185.42,2024-11-04 08:09:46
TX000924,AC00129,484.89,2023-06-05 15:54:00,Debit,New York,D000651,147.119.62.178,M075,Online,60,Retired,105,3,1091.15,2024-11-04 08:10:54
TX000925,AC00237,527.14,2023-02-06 10:31:00,Debit,Las Vegas,D000248,197.162.55.147,M044,Branch,54,Doctor,140,1,25810.88,2024-11-04 08:07:46
TX000926,AC00230,610.53,2023-11-27 17:01:00,Credit,San Francisco,D000377,161.25.82.11,M092,Branch,38,Engineer,153,1,7962.0,2024-11-04 08:07:11
TX000927,AC00224,540.05,2023-11-16 09:46:00,Payment,New York,D000640,221.23.158.87,M043,Online,18,Engineer,88,1,8704.91,2024-11-04 08:11:08
TX000928,AC00354,712.48,2023-01-23 15:43:00,Payment,New York,D000530,38.164.132.63,M065,Branch,46,Doctor,35,1,22200.37,2024-11-04 08:06:39
TX000929,AC00479,196.63,2023-01-30 02:47:00,Debit,San Francisco,D000028,211.45.75.44,M057,Branch,27,Student,56,1,237.72,2024-11-04 08:08:53
TX000930,AC00329,184.22,2023-02-13 15:57:00,Credit,Miami,D000082,120.16.186.17,M050,Online,31,Engineer,139,1,8952.43,2024-11-04 08:12:22
TX000931,AC00160,159.93,2023-01-23 22:15:00,Debit,New York,D000667,14.200.197.126,M071,Online,38,Engineer,203,1,14640.69,2024-11-04 08:11:06
TX000932,AC00050,359.25,2023-04-28 09:15:00,Payment,Miami,D000285,120.32.147.210,M001,ATM,58,Retired,145,1,11707.76,2024-11-04 08:12:12
TX000933,AC00200,109.99,2023-04-03 17:50:00,Payment,Los Angeles,D000242,200.22.195.243,M016,Online,34,Unemployed,120,1,508.93,2024-11-04 08:07:51
TX000934,AC00254,490.8,2023-03-10 10:02:00,Transfer,Chicago,D000536,156.187.182.236,M092,Online,39,Doctor,10,3,295.88,2024-11-04 08:09:33
TX000935,AC00456,411.09,2023-01-19 16:27:00,Transfer,Phoenix,D000294,190.164.160.79,M091,Online,32,Engineer,158,1,13615.89,2024-11-04 08:10:47
TX000936,AC00320,566.17,2023-04-20 16:28:00,Transfer,San Francisco,D000063,197.23.128.119,M079,Online,45,Engineer,59,1,11121.69,2024-11-04 08:09:17
TX000937,AC00446,650.19,2023-02-02 08:53:00,Credit,Chicago,D000416,145.246.171.225,M100,Online,30,Engineer,219,1,11429.61,2024-11-04 08:07:34
TX000938,AC00292,117.58,2023-11-13 14:19:00,Debit,Seattle,D000422,94.37.250.128,M025,Online,32,Freelancer,110,1,8208.44,2024-11-04 08:09:44
TX000939,AC00111,463.28,2023-09-27 19:35:00,Credit,Chicago,D000589,115.241.186.164,M047,Branch,30,Engineer,105,1,17474.61,2024-11-04 08:07:17
TX000940,AC00157,1.58,2023-11-10 11:32:00,Transfer,Phoenix,D000104,57.166.147.242,M061,ATM,25,Student,26,1,2475.17,2024-11-04 08:07:39
TX000941,AC00429,519.24,2023-10-23 16:21:00,Transfer,Houston,D000222,201.114.165.141,M024,Online,27,Engineer,66,1,5540.89,2024-11-04 08:11:41
TX000942,AC00182,834.01,2023-01-30 16:07:00,Debit,Dallas,D000116,100.4.40.132,M036,ATM,37,Doctor,40,1,2162.79,2024-11-04 08:10:17
TX000943,AC00166,78.06,2023-12-12 09:55:00,Payment,Dallas,D000102,155.37.19.43,M019,ATM,19,Student,77,3,1909.98,2024-11-04 08:07:42
TX000944,AC00005,81.55,2023-02-22 20:46:00,Debit,New York,D000360,179.43.245.131,M029,Branch,64,Retired,204,1,4126.54,2024-11-04 08:06:53
TX000945,AC00459,445.46,2023-02-13 14:23:00,Credit,Seattle,D000638,168.36.49.167,M036,Online,29,Engineer,43,5,15948.37,2024-11-04 08:10:40
TX000946,AC00432,625.69,2023-07-24 10:52:00,Transfer,San Francisco,D000027,31.75.105.19,M032,Online,37,Engineer,67,1,1443.53,2024-11-04 08:12:13
TX000947,AC00317,513.86,2023-07-12 08:57:00,Transfer,San Francisco,D000038,193.190.29.63,M039,Branch,41,Engineer,81,1,9170.52,2024-11-04 08:09:23
TX000948,AC00377,271.08,2023-06-21 12:53:00,Transfer,Los Angeles,D000622,176.96.83.253,M080,Branch,21,Freelancer,45,1,5640.97,2024-11-04 08:09:28
TX000949,AC00130,171.67,2023-07-04 17:36:00,Debit,San Francisco,D000646,116.43.88.219,M053,ATM,38,Freelancer,109,1,2767.64,2024-11-04 08:11:48
TX000950,AC00236,194.07,2023-12-05 15:19:00,Debit,Dallas,D000310,5.252.94.135,M015,ATM,24,Student,32,1,1197.04,2024-11-04 08:08:31
TX000951,AC00243,123.74,2023-08-21 16:11:00,Transfer,Los Angeles,D000548,78.69.172.205,M005,Online,18,Student,155,1,216.91,2024-11-04 08:08:32
TX000952,AC00017,23.37,2023-03-01 18:19:00,Credit,Seattle,D000514,81.248.235.147,M081,Online,20,Student,38,2,964.73,2024-11-04 08:09:23
TX000953,AC00295,439.72,2023-11-29 12:19:00,Debit,New York,D000441,155.37.19.43,M021,Online,52,Engineer,25,1,19552.93,2024-11-04 08:08:44
TX000954,AC00187,781.91,2023-04-10 13:03:00,Transfer,New York,D000292,214.32.109.197,M092,Online,24,Freelancer,47,1,427.81,2024-11-04 08:10:27
TX000955,AC00395,712.48,2023-07-10 23:29:00,Credit,Houston,D000271,119.163.214.161,M062,Branch,48,Doctor,103,1,26528.5,2024-11-04 08:06:44
TX000956,AC00225,1333.02,2023-04-24 22:30:00,Transfer,Miami,D000674,39.129.125.110,M026,Online,36,Doctor,53,1,12492.66,2024-11-04 08:09:44
TX000957,AC00355,12.11,2023-03-13 11:21:00,Transfer,Las Vegas,D000649,210.136.14.108,M066,Online,49,Doctor,57,1,14032.34,2024-11-04 08:11:25
TX000958,AC00217,339.49,2023-12-04 16:14:00,Debit,New York,D000649,86.103.2.29,M065,Branch,40,Engineer,22,1,13504.21,2024-11-04 08:09:38
TX000959,AC00282,444.39,2023-11-27 09:37:00,Debit,Seattle,D000485,186.135.2.148,M085,Online,26,Engineer,129,5,9666.79,2024-11-04 08:10:47
TX000960,AC00477,161.25,2023-05-29 08:36:00,Transfer,New York,D000359,147.94.242.35,M005,Branch,18,Student,269,1,2056.31,2024-11-04 08:07:21
TX000961,AC00158,565.38,2023-10-17 17:27:00,Transfer,New York,D000621,11.188.75.155,M081,Branch,45,Engineer,108,1,16576.6,2024-11-04 08:09:45
TX000962,AC00174,55.67,2023-08-11 12:10:00,Transfer,New York,D000311,198.24.183.157,M046,ATM,19,Student,109,1,1847.84,2024-11-04 08:10:53
TX000963,AC00124,500.24,2023-01-23 08:13:00,Transfer,Miami,D000211,200.136.146.93,M007,Online,39,Engineer,68,1,14975.52,2024-11-04 08:06:59
TX000964,AC00247,551.03,2023-03-08 17:10:00,Transfer,Seattle,D000253,37.227.215.145,M096,Online,40,Doctor,178,1,33119.95,2024-11-04 08:10:45
TX000965,AC00297,534.25,2023-04-10 20:08:00,Payment,Las Vegas,D000595,42.3.3.101,M060,Online,35,Engineer,51,1,14773.07,2024-11-04 08:10:13
TX000966,AC00114,236.6,2023-11-27 21:23:00,Credit,San Francisco,D000503,80.75.92.66,M096,Online,55,Doctor,278,1,12130.56,2024-11-04 08:07:34
TX000967,AC00170,281.51,2023-03-02 14:09:00,Credit,New York,D000158,53.131.194.183,M047,Online,18,Student,63,1,397.36,2024-11-04 08:09:56
TX000968,AC00185,822.82,2023-12-04 12:37:00,Credit,Houston,D000092,195.164.171.146,M062,Branch,44,Engineer,99,1,10993.2,2024-11-04 08:08:40
TX000969,AC00487,841.64,2023-10-02 07:42:00,Debit,Houston,D000038,148.42.122.1,M097,Online,33,Doctor,26,1,16892.29,2024-11-04 08:07:37
TX000970,AC00280,46.87,2023-08-21 18:40:00,Credit,Houston,D000653,101.90.40.193,M019,ATM,41,Doctor,40,1,18099.75,2024-11-04 08:07:32
TX000971,AC00017,259.04,2023-06-21 21:36:00,Debit,New York,D000409,196.121.240.10,M019,Online,25,Student,216,2,1995.29,2024-11-04 08:11:13
TX000972,AC00496,47.57,2023-04-26 20:41:00,Payment,Las Vegas,D000151,160.160.113.117,M024,ATM,40,Freelancer,161,1,5682.5,2024-11-04 08:09:28
TX000973,AC00304,174.37,2023-06-29 17:31:00,Credit,Houston,D000344,167.67.137.223,M038,Branch,29,Student,109,1,1429.45,2024-11-04 08:12:08
TX000974,AC00475,499.55,2023-06-16 00:19:00,Credit,Phoenix,D000529,170.54.231.239,M016,Online,54,Engineer,122,1,16799.73,2024-11-04 08:10:31
TX000975,AC00111,225.3,2023-01-23 11:13:00,Debit,Houston,D000242,205.69.66.135,M028,Online,33,Engineer,103,1,8780.49,2024-11-04 08:07:04
TX000976,AC00316,685.08,2023-09-29 11:37:00,Debit,New York,D000168,116.237.223.50,M035,ATM,28,Engineer,228,1,8544.08,2024-11-04 08:11:02
TX000977,AC00007,242.49,2023-09-04 20:03:00,Debit,Las Vegas,D000327,131.41.45.13,M082,ATM,26,Student,11,1,2513.66,2024-11-04 08:09:20
TX000978,AC00033,10.14,2023-08-07 05:23:00,Credit,New York,D000044,92.180.81.50,M058,ATM,46,Engineer,100,1,21371.4,2024-11-04 08:06:31
TX000979,AC00453,738.53,2023-02-27 13:31:00,Debit,Dallas,D000149,11.3.59.231,M099,Online,33,Doctor,87,1,16296.35,2024-11-04 08:09:59
TX000980,AC00147,125.83,2023-11-20 07:54:00,Transfer,Miami,D000661,191.91.45.159,M001,Online,25,Student,14,1,941.65,2024-11-04 08:10:53
TX000981,AC00401,95.58,2023-05-10 15:52:00,Payment,New York,D000097,215.97.143.157,M091,Branch,56,Engineer,119,1,9500.42,2024-11-04 08:06:32
TX000982,AC00336,484.87,2023-03-06 18:09:00,Payment,Seattle,D000033,188.77.83.72,M081,Branch,65,Retired,146,1,8025.87,2024-11-04 08:08:33
TX000983,AC00281,520.75,2023-01-02 15:53:00,Transfer,Houston,D000471,40.226.196.34,M088,Online,36,Engineer,147,1,1840.78,2024-11-04 08:08:56
TX000984,AC00082,574.92,2023-08-24 18:42:00,Debit,New York,D000638,161.177.41.214,M100,Branch,35,Engineer,170,1,17312.48,2024-11-04 08:07:54
TX000985,AC00247,188.89,2023-08-18 15:15:00,Payment,Miami,D000102,138.220.61.84,M096,Online,21,Student,43,1,1006.42,2024-11-04 08:07:47
TX000986,AC00278,347.98,2023-12-25 08:38:00,Payment,Los Angeles,D000573,155.19.119.0,M053,Online,58,Doctor,158,1,28752.65,2024-11-04 08:10:12
TX000987,AC00176,252.99,2023-12-25 11:31:00,Debit,San Francisco,D000034,156.134.123.253,M088,Online,23,Student,94,1,1592.08,2024-11-04 08:11:27
TX000988,AC00159,306.34,2023-08-10 22:17:00,Transfer,San Francisco,D000034,189.198.67.252,M017,Online,42,Doctor,180,1,15003.17,2024-11-04 08:10:56
TX000989,AC00035,46.48,2023-10-30 09:24:00,Debit,Seattle,D000317,133.67.250.163,M054,ATM,36,Engineer,141,1,18806.51,2024-11-04 08:07:00
TX000990,AC00463,274.33,2023-10-12 05:06:00,Transfer,Houston,D000176,12.246.170.239,M031,Online,66,Retired,47,1,2607.18,2024-11-04 08:09:05
TX000991,AC00339,240.65,2023-08-14 11:55:00,Payment,Houston,D000269,44.67.137.125,M047,Online,75,Retired,105,1,3723.9,2024-11-04 08:08:46
TX000992,AC00239,142.09,2023-02-28 11:52:00,Debit,Phoenix,D000573,84.237.126.96,M045,ATM,18,Student,202,2,1165.87,2024-11-04 08:10:27
TX000993,AC00090,305.15,2023-05-02 12:46:00,Payment,New York,D000579,174.61.77.54,M071,ATM,39,Engineer,86,1,10821.25,2024-11-04 08:09:21
TX000994,AC00144,97.03,2023-07-31 14:50:00,Transfer,Houston,D000551,113.21.93.28,M034,ATM,18,Student,43,1,801.22,2024-11-04 08:08:39
TX000995,AC00488,21.4,2023-04-17 23:17:00,Payment,Houston,D000226,77.208.193.198,M086,Branch,32,Doctor,38,1,23754.81,2024-11-04 08:07:54
TX000996,AC00039,238.17,2023-09-18 17:46:00,Credit,New York,D000499,171.150.178.172,M028,Online,24,Engineer,64,3,1528.0,2024-11-04 08:07:16
TX000997,AC00475,382.05,2023-08-03 03:17:00,Transfer,Chicago,D000430,65.27.212.129,M015,ATM,25,Freelancer,269,1,8746.42,2024-11-04 08:08:16
TX000998,AC00368,274.0,2023-04-03 16:02:00,Debit,Dallas,D000469,31.127.129.152,M099,ATM,37,Engineer,34,1,11723.91,2024-11-04 08:06:56
TX000999,AC00339,39.47,2023-06-05 18:00:00,Debit,Dallas,D000411,167.164.55.0,M027,ATM,37,Unemployed,135,1,110.05,2024-11-04 08:09:36
